date_key,state_key,segment_key,technology_key,provider_key,households_total,households_adopted,adoption_rate,penetration_rate,penetration_gap,avg_mrc_usd,new_starts,downgrades
20230901,AL,SUBURB,CABLE,PRV03,92194,66452,0.7208,0.7967,0.0759,77.71,1827,928
20230901,AL,SUBURB,DSL,PRV03,29443,18865,0.6408,0.7362,0.0954,50.54,1204,707
20230901,AL,SUBURB,DSL,PRV04,69906,47546,0.6802,0.7687,0.0886,66.08,1344,1624
20230901,AL,SUBURB,FWA,PRV02,104764,71796,0.6853,0.7737,0.0884,62.16,183,553
20230901,AL,SUBURB,FWA,PRV03,75972,54013,0.711,0.7836,0.0726,88.69,1835,699
20230901,AL,SUBURB,FWA,PRV04,88691,64000,0.7216,0.8073,0.0857,78.1,1287,539
20230901,AL,RURAL,FIBER,PRV03,35617,27791,0.7803,0.8013,0.021,42.71,908,1372
20230901,AL,RURAL,DSL,PRV03,25095,16755,0.6677,0.69,0.0223,66.7,2247,1058
20230901,AL,RURAL,FWA,PRV02,70518,51112,0.7248,0.8054,0.0806,77.87,1436,1121
20230901,AL,RURAL,FWA,PRV03,64789,44702,0.69,0.7448,0.0548,47.68,1047,1064
20230901,AL,RURAL,FWA,PRV04,108767,77910,0.7163,0.7371,0.0208,83.35,968,1402
20230901,AL,LOW_INC,DSL,PRV01,35050,21646,0.6176,0.6702,0.0526,41.48,2038,708
20230901,AL,LOW_INC,DSL,PRV02,96661,59458,0.6151,0.6695,0.0544,80.65,2399,1577
20230901,AL,LOW_INC,FWA,PRV01,98787,66563,0.6738,0.7018,0.028,47.56,1680,1733
20230901,AL,MID_INC,FIBER,PRV04,79594,62575,0.7862,0.8382,0.052,51.33,1299,1073
20230901,AL,MID_INC,CABLE,PRV04,90007,65313,0.7257,0.8308,0.1051,56.61,258,1061
20230901,AL,MID_INC,DSL,PRV01,50064,33139,0.6619,0.7329,0.071,43.48,603,1371
20230901,AL,MID_INC,FWA,PRV02,118855,83439,0.702,0.7355,0.0335,70.78,1746,1527
20230901,AL,MID_INC,FWA,PRV03,54257,38489,0.7094,0.7457,0.0363,43.61,311,524
20230901,AL,MID_INC,FWA,PRV04,92423,64370,0.6965,0.7902,0.0938,84.62,143,870
20230901,AL,HIGH_INC,FIBER,PRV01,46506,37814,0.8131,0.8567,0.0436,46.42,1622,1630
20230901,AL,HIGH_INC,CABLE,PRV01,39862,28471,0.7142,0.7972,0.083,86.38,1210,1739
20230901,AL,HIGH_INC,DSL,PRV01,47926,34055,0.7106,0.8196,0.109,40.0,1799,1548
20230901,AL,HIGH_INC,DSL,PRV03,76570,55030,0.7187,0.7798,0.0611,67.76,816,707
20230901,AL,HIGH_INC,DSL,PRV04,112539,80035,0.7112,0.7459,0.0347,64.36,1952,1326
20230901,AL,HIGH_INC,FWA,PRV01,23777,18045,0.7589,0.8578,0.0988,78.24,466,847
20230901,AL,HIGH_INC,FWA,PRV02,90960,71533,0.7864,0.8981,0.1117,55.35,177,1278
20231001,AL,URBAN,FIBER,PRV02,21364,17475,0.818,0.896,0.078,50.68,260,499
20231001,AL,URBAN,FIBER,PRV04,19398,15858,0.8175,0.8412,0.0237,43.94,550,1106
20231001,AL,URBAN,CABLE,PRV03,111067,76779,0.6913,0.8035,0.1122,55.18,2115,1089
20231001,AL,URBAN,DSL,PRV01,70650,50235,0.711,0.7631,0.0521,75.94,1875,1136
20231001,AL,URBAN,DSL,PRV02,58625,40408,0.6893,0.721,0.0317,59.48,597,512
20231001,AL,URBAN,DSL,PRV03,73045,53744,0.7358,0.8304,0.0946,82.56,447,485
20231001,AL,URBAN,FWA,PRV02,36882,24052,0.6522,0.732,0.0799,88.44,1497,187
20231001,AL,URBAN,FWA,PRV03,116173,79426,0.6837,0.7409,0.0572,86.09,2369,385
20231001,AL,SUBURB,FIBER,PRV01,109901,85645,0.7793,0.8825,0.1032,60.1,1721,1268
20231001,AL,SUBURB,FIBER,PRV04,13503,10199,0.7554,0.8181,0.0627,54.46,1757,1757
20231001,AL,SUBURB,CABLE,PRV01,79902,54716,0.6848,0.7421,0.0573,80.9,685,1361
20231001,AL,SUBURB,CABLE,PRV03,58436,41777,0.7149,0.7947,0.0798,86.32,534,887
20231001,AL,SUBURB,CABLE,PRV04,51498,36893,0.7164,0.7571,0.0407,53.08,1247,787
20231001,AL,RURAL,FIBER,PRV01,62039,48273,0.7781,0.8058,0.0277,45.51,1859,738
20231001,AL,RURAL,FIBER,PRV04,14394,11191,0.7775,0.8028,0.0253,46.79,580,1436
20231001,AL,RURAL,DSL,PRV03,25652,17159,0.6689,0.6951,0.0262,70.01,1199,1306
20231001,AL,RURAL,FWA,PRV04,13072,9064,0.6934,0.7244,0.031,51.7,386,122
20231001,AL,LOW_INC,DSL,PRV01,119947,78668,0.6559,0.7692,0.1133,48.32,1864,866
20231001,AL,LOW_INC,DSL,PRV02,112373,71422,0.6356,0.7189,0.0833,55.21,569,996
20231001,AL,LOW_INC,DSL,PRV04,35420,22838,0.6448,0.6934,0.0486,55.7,2073,1213
20231001,AL,MID_INC,FIBER,PRV03,93760,71379,0.7613,0.8062,0.0449,60.15,1592,1127
20231001,AL,MID_INC,FIBER,PRV04,110167,88657,0.8048,0.9197,0.115,52.95,2005,1532
20231001,AL,MID_INC,CABLE,PRV01,86444,60457,0.6994,0.7709,0.0716,84.04,1182,892
20231001,AL,MID_INC,CABLE,PRV04,116113,81848,0.7049,0.7916,0.0867,57.97,2038,212
20231001,AL,MID_INC,FWA,PRV02,104997,74121,0.7059,0.7935,0.0876,61.05,1334,788
20231001,AL,MID_INC,FWA,PRV04,93382,64019,0.6856,0.7447,0.0591,79.39,1532,1252
20231001,AL,HIGH_INC,FIBER,PRV04,23551,20590,0.8743,0.9203,0.046,47.68,465,258
20231001,AL,HIGH_INC,DSL,PRV02,66947,47609,0.7112,0.8032,0.0921,77.68,785,1121
20231001,AL,HIGH_INC,DSL,PRV03,61782,43870,0.7101,0.797,0.0869,47.5,2239,980
20231001,AL,HIGH_INC,DSL,PRV04,73576,52955,0.7197,0.7884,0.0686,64.77,1867,709
20231001,AL,HIGH_INC,FWA,PRV02,46519,35490,0.7629,0.8142,0.0513,48.09,1657,1261
20231001,AL,HIGH_INC,FWA,PRV03,18663,13697,0.7339,0.7815,0.0476,52.74,1511,111
20231001,AL,HIGH_INC,FWA,PRV04,59066,44600,0.7551,0.8398,0.0847,52.71,2140,1275
20231101,AL,URBAN,DSL,PRV02,58263,39365,0.6756,0.7234,0.0477,50.36,1229,876
20231101,AL,URBAN,DSL,PRV03,21391,14930,0.698,0.7293,0.0313,87.69,1421,379
20231101,AL,URBAN,FWA,PRV04,92054,67215,0.7302,0.8166,0.0864,55.04,2302,258
20231101,AL,SUBURB,FIBER,PRV01,31205,23641,0.7576,0.8325,0.0749,67.17,927,1280
20231101,AL,SUBURB,FIBER,PRV03,13830,11326,0.819,0.9334,0.1144,77.01,1535,1759
20231101,AL,SUBURB,FIBER,PRV04,72186,55415,0.7677,0.803,0.0353,87.99,918,796
20231101,AL,SUBURB,CABLE,PRV02,47915,33452,0.6982,0.7758,0.0776,88.09,1097,149
20231101,AL,SUBURB,CABLE,PRV04,56872,40996,0.7209,0.7534,0.0325,47.97,1823,360
20231101,AL,SUBURB,FWA,PRV01,32638,23321,0.7146,0.822,0.1074,78.57,2063,192
20231101,AL,RURAL,FIBER,PRV02,86664,68903,0.7951,0.8807,0.0857,42.55,415,951
20231101,AL,RURAL,FIBER,PRV04,74722,62622,0.8381,0.8662,0.0281,39.52,786,722
20231101,AL,RURAL,CABLE,PRV04,112321,83035,0.7393,0.8189,0.0796,53.97,259,580
20231101,AL,RURAL,DSL,PRV02,26883,18339,0.6822,0.7929,0.1107,68.45,1754,1491
20231101,AL,RURAL,DSL,PRV03,31753,22181,0.6986,0.7433,0.0448,53.45,240,1223
20231101,AL,RURAL,DSL,PRV04,37005,25110,0.6786,0.702,0.0234,67.03,1492,195
20231101,AL,RURAL,FWA,PRV02,88819,62855,0.7077,0.8232,0.1155,59.36,1514,415
20231101,AL,RURAL,FWA,PRV03,35012,25112,0.7173,0.7558,0.0385,72.54,654,1777
20231101,AL,LOW_INC,FIBER,PRV02,110659,79163,0.7154,0.774,0.0587,73.14,995,914
20231101,AL,LOW_INC,DSL,PRV02,34993,21516,0.6149,0.6396,0.0247,41.54,510,459
20231101,AL,LOW_INC,FWA,PRV01,20245,13852,0.6842,0.7403,0.056,45.14,140,816
20231101,AL,LOW_INC,FWA,PRV04,114345,78495,0.6865,0.7246,0.0381,56.85,1059,970
20231101,AL,MID_INC,FIBER,PRV04,80189,64095,0.7993,0.909,0.1097,48.96,674,880
20231101,AL,MID_INC,DSL,PRV01,22997,16521,0.7184,0.7534,0.035,59.33,1392,131
20231101,AL,MID_INC,DSL,PRV04,62429,41415,0.6634,0.7324,0.069,59.6,638,1142
20231101,AL,HIGH_INC,FIBER,PRV02,22103,17706,0.8011,0.8823,0.0812,53.87,879,684
20231101,AL,HIGH_INC,FIBER,PRV04,33050,28170,0.8524,0.9001,0.0478,71.0,1639,962
20231101,AL,HIGH_INC,CABLE,PRV02,112922,88148,0.7806,0.8082,0.0276,68.97,2287,1534
20231101,AL,HIGH_INC,CABLE,PRV03,110980,84691,0.7631,0.7849,0.0218,83.65,741,998
20231101,AL,HIGH_INC,DSL,PRV04,76792,58553,0.7625,0.786,0.0235,81.38,304,1702
20231201,AL,URBAN,FIBER,PRV01,92386,71600,0.775,0.8139,0.0389,41.2,2301,966
20231201,AL,URBAN,FIBER,PRV02,9296,7750,0.8337,0.8956,0.0619,51.45,981,1204
20231201,AL,URBAN,FIBER,PRV03,66616,53192,0.7985,0.9142,0.1157,50.26,1166,1477
20231201,AL,URBAN,CABLE,PRV02,72556,53278,0.7343,0.8142,0.0799,65.44,127,1208
20231201,AL,URBAN,CABLE,PRV03,102422,73101,0.7137,0.8127,0.0989,71.23,1433,668
20231201,AL,URBAN,CABLE,PRV04,99181,72178,0.7277,0.7643,0.0365,80.01,1060,724
20231201,AL,URBAN,DSL,PRV02,14466,10030,0.6934,0.7227,0.0293,55.32,512,1026
20231201,AL,URBAN,FWA,PRV04,85504,62120,0.7265,0.8094,0.0829,40.56,1713,416
20231201,AL,SUBURB,FIBER,PRV03,105938,90196,0.8514,0.8989,0.0474,60.13,2189,255
20231201,AL,SUBURB,FIBER,PRV04,43499,34458,0.7922,0.8959,0.1037,71.6,1140,290
20231201,AL,SUBURB,CABLE,PRV03,10481,7741,0.7386,0.7915,0.0529,61.14,631,1728
20231201,AL,SUBURB,DSL,PRV01,40080,27821,0.6942,0.7844,0.0903,83.99,1544,186
20231201,AL,SUBURB,DSL,PRV03,92410,62430,0.6756,0.7891,0.1135,71.09,170,1603
20231201,AL,SUBURB,DSL,PRV04,29615,21321,0.72,0.7736,0.0536,61.71,916,1500
20231201,AL,SUBURB,FWA,PRV01,44420,33399,0.7519,0.8472,0.0953,75.92,1418,161
20231201,AL,SUBURB,FWA,PRV02,96405,72177,0.7487,0.8014,0.0527,79.01,1960,660
20231201,AL,SUBURB,FWA,PRV03,88792,63355,0.7135,0.7508,0.0373,40.48,1146,461
20231201,AL,RURAL,FIBER,PRV04,43526,34212,0.786,0.8143,0.0283,54.6,2080,663
20231201,AL,RURAL,CABLE,PRV03,40657,29211,0.7185,0.8328,0.1143,53.09,958,1502
20231201,AL,RURAL,FWA,PRV03,53273,40420,0.7587,0.8385,0.0797,70.35,838,356
20231201,AL,LOW_INC,FIBER,PRV01,44525,33572,0.754,0.8172,0.0632,66.98,231,613
20231201,AL,LOW_INC,FIBER,PRV03,18816,14368,0.7636,0.8506,0.087,49.06,2040,1778
20231201,AL,LOW_INC,FIBER,PRV04,57011,42376,0.7433,0.8238,0.0805,55.22,492,365
20231201,AL,LOW_INC,CABLE,PRV02,52759,34154,0.6474,0.7117,0.0644,63.29,2396,1175
20231201,AL,LOW_INC,DSL,PRV02,91023,57913,0.6363,0.6898,0.0536,58.27,164,743
20231201,AL,LOW_INC,FWA,PRV01,88547,56620,0.6394,0.7587,0.1193,47.45,986,866
20231201,AL,LOW_INC,FWA,PRV02,13858,9490,0.6848,0.7217,0.0369,68.49,1198,1246
20231201,AL,LOW_INC,FWA,PRV03,85122,58966,0.6927,0.7383,0.0456,56.16,2000,759
20231201,AL,LOW_INC,FWA,PRV04,69200,48586,0.7021,0.821,0.1189,62.65,1109,1264
20231201,AL,MID_INC,FIBER,PRV01,43698,34534,0.7903,0.8516,0.0612,88.94,1687,1521
20231201,AL,MID_INC,FIBER,PRV03,29904,24392,0.8157,0.8449,0.0292,39.52,201,241
20231201,AL,MID_INC,CABLE,PRV02,100680,72572,0.7208,0.75,0.0291,67.9,1828,929
20231201,AL,MID_INC,DSL,PRV04,60613,40172,0.6628,0.7507,0.0879,43.46,127,1479
20231201,AL,MID_INC,FWA,PRV03,31776,23710,0.7462,0.7858,0.0396,81.71,606,1556
20231201,AL,MID_INC,FWA,PRV04,45735,35692,0.7804,0.8862,0.1057,56.59,1051,472
20231201,AL,HIGH_INC,CABLE,PRV03,83405,62813,0.7531,0.8419,0.0888,88.82,621,1595
20231201,AL,HIGH_INC,CABLE,PRV04,106029,83826,0.7906,0.8234,0.0328,83.14,2399,541
20231201,AL,HIGH_INC,DSL,PRV02,77311,55296,0.7152,0.8218,0.1066,58.39,1264,636
20240101,AL,URBAN,FIBER,PRV03,18620,15639,0.8399,0.9223,0.0824,69.27,378,1257
20240101,AL,URBAN,CABLE,PRV01,54311,41842,0.7704,0.8048,0.0344,71.72,1970,1374
20240101,AL,URBAN,CABLE,PRV04,33666,24683,0.7332,0.7831,0.0499,76.04,2210,171
20240101,AL,URBAN,DSL,PRV01,66912,47576,0.711,0.8228,0.1118,65.79,183,1603
20240101,AL,URBAN,FWA,PRV02,111835,79734,0.713,0.7618,0.0488,52.01,1727,1074
20240101,AL,URBAN,FWA,PRV03,113717,81256,0.7145,0.742,0.0274,50.66,2192,695
20240101,AL,SUBURB,FIBER,PRV01,48600,40365,0.8306,0.904,0.0734,52.42,1532,692
20240101,AL,SUBURB,CABLE,PRV03,54534,40282,0.7387,0.8387,0.1,53.93,2378,198
20240101,AL,SUBURB,DSL,PRV04,104559,71351,0.6824,0.7985,0.1161,75.9,1349,1581
20240101,AL,SUBURB,FWA,PRV01,87560,65364,0.7465,0.8407,0.0942,88.76,1886,737
20240101,AL,SUBURB,FWA,PRV04,111793,79847,0.7142,0.7357,0.0214,69.49,1781,646
20240101,AL,RURAL,FIBER,PRV01,111584,89760,0.8044,0.9106,0.1061,66.52,2267,239
20240101,AL,RURAL,FIBER,PRV02,50776,42890,0.8447,0.8844,0.0397,85.77,1251,1513
20240101,AL,RURAL,CABLE,PRV01,21090,16233,0.7697,0.8162,0.0465,58.73,1243,1217
20240101,AL,RURAL,CABLE,PRV03,113884,80952,0.7108,0.7526,0.0418,39.08,2110,1733
20240101,AL,RURAL,DSL,PRV02,49300,33339,0.6763,0.7023,0.026,66.93,944,1485
20240101,AL,RURAL,DSL,PRV03,108855,78550,0.7216,0.784,0.0624,70.56,740,1662
20240101,AL,RURAL,DSL,PRV04,38133,26996,0.708,0.7872,0.0792,55.39,1492,569
20240101,AL,RURAL,FWA,PRV04,15374,10983,0.7144,0.7694,0.055,67.02,268,1724
20240101,AL,LOW_INC,FIBER,PRV02,105915,78106,0.7374,0.7884,0.0509,62.73,2060,937
20240101,AL,LOW_INC,FIBER,PRV03,46158,34182,0.7405,0.818,0.0774,87.67,132,1210
20240101,AL,LOW_INC,DSL,PRV01,111626,71920,0.6443,0.7176,0.0733,40.99,986,370
20240101,AL,LOW_INC,DSL,PRV03,118055,77402,0.6556,0.7567,0.1011,56.3,268,1302
20240101,AL,LOW_INC,DSL,PRV04,87634,59240,0.676,0.7263,0.0503,39.67,1942,1794
20240101,AL,LOW_INC,FWA,PRV01,46110,31118,0.6749,0.7521,0.0773,74.03,1331,750
20240101,AL,MID_INC,FIBER,PRV04,30485,24542,0.8051,0.8484,0.0433,74.3,2192,1567
20240101,AL,MID_INC,DSL,PRV01,22649,16585,0.7323,0.79,0.0578,58.17,1581,938
20240101,AL,MID_INC,DSL,PRV03,118553,80756,0.6812,0.72,0.0388,65.39,733,150
20240101,AL,MID_INC,DSL,PRV04,80457,57294,0.7121,0.797,0.0849,60.56,138,723
20240101,AL,MID_INC,FWA,PRV03,79316,59367,0.7485,0.8257,0.0772,47.76,619,1589
20240101,AL,MID_INC,FWA,PRV04,19530,14615,0.7484,0.8475,0.0992,83.98,664,1219
20240101,AL,HIGH_INC,FIBER,PRV04,12247,10700,0.8737,0.9885,0.1148,55.0,253,1702
20240101,AL,HIGH_INC,CABLE,PRV01,79539,62920,0.7911,0.8182,0.0271,45.47,813,1505
20240101,AL,HIGH_INC,DSL,PRV02,10903,8170,0.7494,0.7834,0.034,73.93,433,616
20240101,AL,HIGH_INC,DSL,PRV04,119241,90962,0.7628,0.8613,0.0984,48.0,2003,1284
20240101,AL,HIGH_INC,FWA,PRV01,60842,47922,0.7876,0.8517,0.064,52.2,1889,657
20240101,AL,HIGH_INC,FWA,PRV03,73954,57531,0.7779,0.8737,0.0957,52.39,1327,1330
20240201,AL,URBAN,FIBER,PRV03,13103,10865,0.8292,0.9002,0.071,41.27,2227,1547
20240201,AL,URBAN,CABLE,PRV01,98527,72377,0.7346,0.7933,0.0587,42.69,1923,850
20240201,AL,URBAN,CABLE,PRV02,114492,82265,0.7185,0.7617,0.0432,70.5,1632,1104
20240201,AL,URBAN,CABLE,PRV03,27586,19021,0.6895,0.7276,0.0381,62.29,2206,1055
20240201,AL,URBAN,DSL,PRV04,13305,9583,0.7203,0.7924,0.0721,59.09,1516,1517
20240201,AL,SUBURB,FIBER,PRV03,8963,7410,0.8268,0.9095,0.0828,69.99,478,394
20240201,AL,SUBURB,FIBER,PRV04,119443,97890,0.8196,0.8581,0.0385,60.41,1344,606
20240201,AL,SUBURB,DSL,PRV02,101625,70118,0.69,0.7655,0.0756,79.46,528,1643
20240201,AL,SUBURB,FWA,PRV04,32781,24874,0.7588,0.7842,0.0254,46.05,721,792
20240201,AL,RURAL,FIBER,PRV02,64670,51119,0.7905,0.8419,0.0514,87.63,246,267
20240201,AL,RURAL,FIBER,PRV03,51772,43595,0.8421,0.8866,0.0446,80.31,2043,1607
20240201,AL,RURAL,FIBER,PRV04,107776,88675,0.8228,0.8807,0.0579,80.03,1061,1516
20240201,AL,RURAL,CABLE,PRV01,116257,84481,0.7267,0.7956,0.069,52.05,1249,597
20240201,AL,RURAL,CABLE,PRV02,41001,32671,0.7969,0.8972,0.1003,61.33,1229,546
20240201,AL,RURAL,CABLE,PRV03,95302,69188,0.726,0.774,0.048,57.3,1372,785
20240201,AL,RURAL,DSL,PRV01,74792,54045,0.7226,0.7951,0.0724,59.29,1829,1326
20240201,AL,RURAL,FWA,PRV02,31485,22775,0.7234,0.7764,0.053,76.22,2008,1670
20240201,AL,LOW_INC,FIBER,PRV01,103327,77503,0.7501,0.8281,0.0781,61.92,2198,201
20240201,AL,LOW_INC,CABLE,PRV01,85024,59189,0.6961,0.811,0.1149,73.07,279,200
20240201,AL,LOW_INC,CABLE,PRV02,52754,35997,0.6824,0.7171,0.0347,85.72,579,196
20240201,AL,LOW_INC,CABLE,PRV03,85819,57372,0.6685,0.7368,0.0683,56.96,170,1375
20240201,AL,LOW_INC,CABLE,PRV04,43113,29563,0.6857,0.7109,0.0252,85.32,676,1612
20240201,AL,LOW_INC,DSL,PRV03,45243,28487,0.6297,0.7021,0.0725,42.64,517,1291
20240201,AL,MID_INC,FIBER,PRV02,100975,83994,0.8318,0.8779,0.0461,46.07,1058,1385
20240201,AL,MID_INC,FIBER,PRV04,35475,29845,0.8413,0.9146,0.0732,56.35,1510,1587
20240201,AL,MID_INC,CABLE,PRV04,18182,13095,0.7202,0.7893,0.0691,76.44,316,532
20240201,AL,MID_INC,FWA,PRV02,59251,42661,0.72,0.7906,0.0706,58.59,1587,85
20240201,AL,MID_INC,FWA,PRV04,9773,7088,0.7253,0.7725,0.0472,40.41,883,802
20240201,AL,HIGH_INC,CABLE,PRV01,17108,13806,0.807,0.8307,0.0237,39.75,2382,1397
20240201,AL,HIGH_INC,CABLE,PRV02,84673,64220,0.7585,0.8537,0.0953,78.76,909,364
20240201,AL,HIGH_INC,DSL,PRV02,117510,90013,0.766,0.8075,0.0415,39.94,252,879
20240201,AL,HIGH_INC,FWA,PRV01,27192,21215,0.7802,0.8189,0.0387,78.81,188,436
20240201,AL,HIGH_INC,FWA,PRV02,42118,35616,0.8456,0.8794,0.0338,53.74,2044,1039
20240201,AL,HIGH_INC,FWA,PRV03,113761,91979,0.8085,0.8779,0.0694,77.97,2369,621
20240301,AL,URBAN,FIBER,PRV01,85967,69930,0.8135,0.8694,0.0559,58.08,1690,1620
20240301,AL,URBAN,FIBER,PRV04,91116,74073,0.813,0.9242,0.1113,72.95,2358,141
20240301,AL,URBAN,DSL,PRV03,31909,23047,0.7223,0.813,0.0907,70.32,2316,816
20240301,AL,URBAN,FWA,PRV01,26976,20359,0.7547,0.8191,0.0643,64.59,2287,1012
20240301,AL,URBAN,FWA,PRV03,26859,20546,0.765,0.8636,0.0986,70.94,1769,1262
20240301,AL,SUBURB,FIBER,PRV04,57108,46544,0.815,0.9082,0.0932,58.63,1977,1180
20240301,AL,SUBURB,CABLE,PRV04,101390,75901,0.7486,0.8222,0.0736,43.08,1606,669
20240301,AL,SUBURB,DSL,PRV02,35792,25662,0.717,0.7925,0.0755,88.42,1789,1751
20240301,AL,RURAL,FIBER,PRV01,112352,94225,0.8387,0.9332,0.0945,43.25,542,1531
20240301,AL,RURAL,FIBER,PRV03,119156,98637,0.8278,0.8636,0.0358,78.08,669,584
20240301,AL,RURAL,FIBER,PRV04,43916,35620,0.8111,0.8898,0.0787,56.59,971,758
20240301,AL,RURAL,DSL,PRV02,90978,66061,0.7261,0.7678,0.0417,45.11,1429,1225
20240301,AL,RURAL,DSL,PRV03,91517,64606,0.706,0.8232,0.1173,77.47,1601,493
20240301,AL,RURAL,FWA,PRV01,58619,43446,0.7412,0.843,0.1019,64.24,783,805
20240301,AL,RURAL,FWA,PRV02,116938,88740,0.7589,0.8502,0.0914,45.69,1169,364
20240301,AL,LOW_INC,FIBER,PRV03,44655,34283,0.7677,0.8115,0.0438,61.12,1699,1096
20240301,AL,LOW_INC,CABLE,PRV03,37310,25089,0.6725,0.7525,0.08,85.81,723,271
20240301,AL,LOW_INC,DSL,PRV01,11858,7574,0.6387,0.702,0.0632,88.68,444,428
20240301,AL,LOW_INC,DSL,PRV02,78185,51598,0.6599,0.762,0.102,84.47,1402,1064
20240301,AL,LOW_INC,DSL,PRV04,86689,54734,0.6314,0.6622,0.0308,74.84,2257,898
20240301,AL,LOW_INC,FWA,PRV02,33289,22137,0.665,0.6858,0.0208,47.88,2125,101
20240301,AL,MID_INC,FIBER,PRV01,75541,61320,0.8118,0.8758,0.0641,42.9,1095,1193
20240301,AL,MID_INC,FIBER,PRV04,90499,73752,0.815,0.8693,0.0543,76.22,2242,1564
20240301,AL,MID_INC,CABLE,PRV02,30292,23469,0.7748,0.822,0.0472,64.28,2263,1169
20240301,AL,MID_INC,DSL,PRV02,119052,88579,0.744,0.8066,0.0625,66.89,942,1780
20240301,AL,MID_INC,DSL,PRV03,118356,89194,0.7536,0.7741,0.0205,45.0,1109,533
20240301,AL,MID_INC,FWA,PRV02,82909,65002,0.784,0.8571,0.073,57.76,1765,122
20240301,AL,HIGH_INC,CABLE,PRV03,99640,80942,0.8123,0.8364,0.0241,45.16,1996,806
20240301,AL,HIGH_INC,FWA,PRV03,12202,9664,0.792,0.8779,0.0858,52.94,1066,1380
20240401,AL,URBAN,FIBER,PRV04,63718,54479,0.855,0.9622,0.1072,65.85,1153,927
20240401,AL,URBAN,CABLE,PRV01,94008,71212,0.7575,0.8542,0.0967,70.83,1320,1595
20240401,AL,URBAN,CABLE,PRV03,78341,57373,0.7324,0.8506,0.1183,55.87,1267,1418
20240401,AL,URBAN,DSL,PRV01,72243,54035,0.748,0.83,0.082,76.5,1000,1573
20240401,AL,URBAN,DSL,PRV02,47810,34390,0.7193,0.8369,0.1176,57.46,902,1448
20240401,AL,URBAN,FWA,PRV02,83175,59370,0.7138,0.8321,0.1183,85.04,1361,656
20240401,AL,URBAN,FWA,PRV03,59725,47082,0.7883,0.8949,0.1066,71.33,1220,1523
20240401,AL,SUBURB,FIBER,PRV01,95334,82984,0.8705,0.8961,0.0257,43.84,1216,1328
20240401,AL,SUBURB,FIBER,PRV04,116191,97940,0.8429,0.8898,0.0468,60.68,2299,1509
20240401,AL,SUBURB,FWA,PRV02,34107,26110,0.7656,0.8806,0.115,62.03,957,442
20240401,AL,SUBURB,FWA,PRV03,62501,47335,0.7574,0.8137,0.0563,50.04,804,804
20240401,AL,RURAL,FIBER,PRV03,9020,7533,0.8352,0.9148,0.0796,75.26,413,1306
20240401,AL,RURAL,CABLE,PRV02,20251,15600,0.7704,0.8104,0.0401,78.81,2068,1122
20240401,AL,RURAL,CABLE,PRV04,52865,39795,0.7528,0.8112,0.0584,81.91,2107,1543
20240401,AL,RURAL,DSL,PRV02,38653,28369,0.734,0.7844,0.0504,82.05,1499,134
20240401,AL,RURAL,FWA,PRV01,11969,9097,0.7601,0.8347,0.0746,41.49,276,1443
20240401,AL,LOW_INC,FIBER,PRV01,27936,21895,0.7838,0.8749,0.0911,70.63,816,1355
20240401,AL,LOW_INC,FIBER,PRV02,118706,93118,0.7844,0.8439,0.0595,62.16,1598,804
20240401,AL,LOW_INC,FIBER,PRV03,22008,16778,0.7624,0.8085,0.0461,74.9,404,612
20240401,AL,LOW_INC,CABLE,PRV02,52814,37954,0.7186,0.74,0.0213,70.52,827,1119
20240401,AL,MID_INC,FIBER,PRV02,23233,19920,0.8574,0.9193,0.0619,74.71,1729,571
20240401,AL,MID_INC,CABLE,PRV03,52483,38558,0.7347,0.8142,0.0795,77.32,1574,1056
20240401,AL,MID_INC,CABLE,PRV04,50409,37338,0.7407,0.8056,0.0649,50.78,1862,1271
20240401,AL,HIGH_INC,FIBER,PRV01,85005,78076,0.9185,0.99,0.0715,88.99,1625,477
20240401,AL,HIGH_INC,FIBER,PRV02,109355,96987,0.8869,0.9666,0.0797,41.87,1079,1602
20240401,AL,HIGH_INC,FIBER,PRV04,42166,36873,0.8745,0.9362,0.0617,53.81,486,1569
20240401,AL,HIGH_INC,CABLE,PRV02,20622,16899,0.8195,0.8582,0.0387,53.53,1067,1341
20240401,AL,HIGH_INC,CABLE,PRV04,94239,78011,0.8278,0.9007,0.0729,67.63,696,1136
20240401,AL,HIGH_INC,DSL,PRV01,89410,69607,0.7785,0.8184,0.0398,51.21,2359,127
20240401,AL,HIGH_INC,DSL,PRV02,34281,26941,0.7859,0.8268,0.0409,88.08,1064,1675
20240401,AL,HIGH_INC,DSL,PRV04,109518,81177,0.7412,0.8196,0.0784,40.6,1393,574
20240401,AL,HIGH_INC,FWA,PRV01,37835,31490,0.8323,0.9402,0.1079,58.29,225,365
20240501,AL,URBAN,FIBER,PRV01,96254,82304,0.8551,0.9037,0.0486,40.56,651,1153
20240501,AL,URBAN,DSL,PRV01,105016,77657,0.7395,0.7854,0.0459,69.87,1782,1282
20240501,AL,URBAN,DSL,PRV03,77451,56842,0.7339,0.8173,0.0834,63.61,1002,1099
20240501,AL,URBAN,FWA,PRV03,62992,46543,0.7389,0.8372,0.0983,55.34,697,1039
20240501,AL,SUBURB,FIBER,PRV01,68208,55877,0.8192,0.8865,0.0673,49.84,1961,507
20240501,AL,SUBURB,CABLE,PRV01,33424,26399,0.7898,0.8739,0.0841,45.13,361,1757
